sale_id,product_id,customer_id,timestamp,quantity,price_x,revenue,_revenue,location,gender,signup_date,name,category,supplier,price_y
3947,1,46,2023-05-09,2,27088,54176,54176,Lagos,Female,2021-10-27,Product_1,Books,Supplier A,27088
3948,89,312,2021-08-18,2,39714,79428,79428,Port Harcourt,Male,2022-04-12,Product_89,Home,Supplier B,39714
3949,66,135,2022-01-05,2,13525,27050,27050,Lagos,Female,2020-11-16,Product_66,Fashion,Supplier D,13525
3950,30,118,2021-06-27,2,17161,34322,34322,Ibadan,Female,2020-04-22,Product_30,Electronics,Supplier B,17161
3951,3,473,2022-07-22,4,33562,134248,134248,Port Harcourt,Female,2021-02-05,Product_3,Toys,Supplier C,33562
3952,21,189,2023-03-04,1,22236,22236,22236,Kano,Female,2020-07-14,Product_21,Groceries,Supplier D,22236
3953,89,131,2023-06-19,2,39714,79428,79428,Kano,Female,2020-09-17,Product_89,Home,Supplier B,39714
3954,84,422,2023-09-02,1,44913,44913,44913,Abuja,Female,2020-06-02,Product_84,Home,Supplier A,44913
3955,49,212,2021-03-23,3,25838,77514,77514,Lagos,Female,2020-01-23,Product_49,Groceries,Supplier D,25838
3956,86,418,2023-04-26,2,28587,57174,57174,Abuja,Female,2022-08-15,Product_86,Fashion,Supplier C,28587
3957,85,113,2023-02-01,2,48351,96702,96702,Kano,Male,2020-11-21,Product_85,Fashion,Supplier C,48351
3958,62,44,2022-09-10,3,31178,93534,93534,Kano,Male,2020-03-18,Product_62,Fashion,Supplier D,31178
3959,97,128,2023-10-31,1,13357,13357,13357,Kano,Male,2022-06-20,Product_97,Toys,Supplier D,13357
3960,38,364,2021-08-04,4,8573,34292,34292,Lagos,Male,2021-06-04,Product_38,Home,Supplier A,8573
3961,15,158,2021-10-17,2,1507,3014,3014,Kano,Female,2020-03-29,Product_15,Books,Supplier D,1507
3962,52,273,2022-03-21,3,35696,107088,107088,Abuja,Female,2022-12-08,Product_52,Books,Supplier D,35696
3963,79,315,2023-07-12,3,47266,141798,141798,Lagos,Female,2021-03-18,Product_79,Fashion,Supplier C,47266
3964,46,394,2022-07-06,2,25360,50720,50720,Port Harcourt,Male,2022-07-10,Product_46,Toys,Supplier C,25360
3965,25,355,2021-07-12,1,33839,33839,33839,Port Harcourt,Male,2022-05-03,Product_25,Books,Supplier D,33839
3966,21,340,2021-10-16,1,22236,22236,22236,Enugu,Female,2020-03-22,Product_21,Groceries,Supplier D,22236
3967,88,402,2022-08-06,2,34256,68512,68512,Abuja,Male,2022-03-04,Product_88,Electronics,Supplier B,34256
3968,5,45,2023-05-07,3,22227,66681,66681,Port Harcourt,Male,2020-12-30,Product_5,Groceries,Supplier D,22227
3969,70,108,2023-02-20,2,7040,14080,14080,Kano,Female,2020-07-12,Product_70,Home,Supplier A,7040
3970,47,219,2023-06-15,4,21695,86780,86780,Abuja,Female,2020-05-20,Product_47,Home,Supplier B,21695
3971,87,443,2023-07-09,4,32847,131388,131388,Enugu,Female,2020-11-25,Product_87,Toys,Supplier C,32847
3972,68,318,2022-07-18,1,14788,14788,14788,Enugu,Male,2022-01-30,Product_68,Electronics,Supplier A,14788
3973,91,315,2021-01-13,4,29102,116408,116408,Lagos,Female,2021-03-18,Product_91,Toys,Supplier C,29102
3974,18,177,2023-09-14,3,48017,144051,144051,Ibadan,Female,2021-01-25,Product_18,Toys,Supplier C,48017
3975,21,228,2021-12-06,4,22236,88944,88944,Port Harcourt,Male,2022-06-06,Product_21,Groceries,Supplier D,22236
3976,92,191,2023-05-15,2,49401,98802,98802,Kano,Female,2021-05-31,Product_92,Groceries,Supplier A,49401
3977,99,471,2021-11-08,3,20482,61446,61446,Lagos,Female,2022-07-23,Product_99,Fashion,Supplier B,20482
3978,86,160,2023-01-03,1,28587,28587,28587,Ibadan,Male,2020-10-22,Product_86,Fashion,Supplier C,28587
3979,23,394,2021-12-05,1,13781,13781,13781,Port Harcourt,Male,2022-07-10,Product_23,Toys,Supplier C,13781
3980,64,267,2021-10-27,4,12245,48980,48980,Lagos,Male,2020-10-11,Product_64,Fashion,Supplier C,12245
3981,67,358,2021-12-25,1,36624,36624,36624,Enugu,Female,2021-09-23,Product_67,Electronics,Supplier A,36624
3982,40,326,2021-06-18,2,21453,42906,42906,Kano,Female,2020-06-13,Product_40,Groceries,Supplier B,21453
3983,10,379,2023-01-31,3,32466,97398,97398,Abuja,Male,2022-07-22,Product_10,Books,Supplier B,32466
3984,89,489,2023-02-07,2,39714,79428,79428,Port Harcourt,Male,2021-12-22,Product_89,Home,Supplier B,39714
3985,52,190,2023-09-09,2,35696,71392,71392,Enugu,Male,2021-08-20,Product_52,Books,Supplier D,35696
3986,72,175,2021-02-11,2,16922,33844,33844,Kano,Female,2020-07-16,Product_72,Groceries,Supplier A,16922
3987,75,290,2021-07-21,2,36112,72224,72224,Ibadan,Male,2020-10-11,Product_75,Electronics,Supplier C,36112
3988,61,484,2023-08-28,3,29741,89223,89223,Enugu,Female,2020-12-29,Product_61,Toys,Supplier D,29741
3989,64,357,2022-04-09,3,12245,36735,36735,Port Harcourt,Male,2021-12-14,Product_64,Fashion,Supplier C,12245
3990,5,145,2022-03-25,2,22227,44454,44454,Kano,Male,2021-05-27,Product_5,Groceries,Supplier D,22227
3991,53,232,2023-07-02,2,27583,55166,55166,Ibadan,Female,2022-10-10,Product_53,Books,Supplier C,27583
3992,55,360,2023-03-09,1,44564,44564,44564,Ibadan,Male,2020-05-07,Product_55,Books,Supplier A,44564
3993,37,438,2023-03-05,1,15359,15359,15359,Port Harcourt,Male,2020-10-01,Product_37,Books,Supplier A,15359
3994,56,204,2022-03-13,3,8313,24939,24939,Enugu,Female,2021-09-18,Product_56,Groceries,Supplier A,8313
3995,59,213,2022-06-15,1,28070,28070,28070,Port Harcourt,Female,2022-03-25,Product_59,Home,Supplier C,28070
3996,93,40,2022-07-19,3,34950,104850,104850,Ibadan,Male,2021-12-26,Product_93,Groceries,Supplier B,34950
3997,69,275,2023-05-22,3,24150,72450,72450,Ibadan,Female,2022-04-28,Product_69,Fashion,Supplier C,24150
3998,73,323,2021-08-01,4,3842,15368,15368,Lagos,Female,2022-03-24,Product_73,Groceries,Supplier B,3842
3999,59,82,2023-08-07,3,28070,84210,84210,Enugu,Male,2022-05-26,Product_59,Home,Supplier C,28070
4000,2,181,2021-07-11,1,26623,26623,26623,Lagos,Female,2022-07-11,Product_2,Groceries,Supplier D,26623
4001,65,499,2022-12-06,4,26529,106116,106116,Port Harcourt,Female,2022-11-28,Product_65,Electronics,Supplier C,26529
4002,60,320,2022-07-03,1,27582,27582,27582,Ibadan,Male,2022-12-10,Product_60,Groceries,Supplier D,27582
4003,51,83,2021-06-03,3,21927,65781,65781,Ibadan,Male,2021-10-23,Product_51,Electronics,Supplier B,21927
4004,30,303,2022-07-25,3,17161,51483,51483,Kano,Female,2022-04-10,Product_30,Electronics,Supplier B,17161
4005,11,262,2021-08-28,2,7509,15018,15018,Abuja,Male,2022-02-01,Product_11,Electronics,Supplier D,7509
4006,92,272,2022-01-09,3,49401,148203,148203,Ibadan,Male,2020-06-04,Product_92,Groceries,Supplier A,49401
4007,76,200,2023-03-16,4,10896,43584,43584,Enugu,Female,2020-11-19,Product_76,Electronics,Supplier C,10896
4008,39,240,2023-03-10,3,9577,28731,28731,Enugu,Male,2022-10-21,Product_39,Fashion,Supplier A,9577
4009,90,402,2022-09-03,2,16835,33670,33670,Abuja,Male,2022-03-04,Product_90,Home,Supplier D,16835
4010,77,180,2022-11-19,3,17982,53946,53946,Lagos,Female,2021-04-22,Product_77,Home,Supplier B,17982
4011,72,432,2023-02-13,3,16922,50766,50766,Port Harcourt,Male,2020-05-10,Product_72,Groceries,Supplier A,16922
4012,63,171,2021-05-23,3,45069,135207,135207,Ibadan,Male,2021-05-17,Product_63,Home,Supplier A,45069
4013,64,295,2021-09-29,2,12245,24490,24490,Lagos,Female,2022-02-07,Product_64,Fashion,Supplier C,12245
4014,61,177,2022-03-02,1,29741,29741,29741,Ibadan,Female,2021-01-25,Product_61,Toys,Supplier D,29741
4015,54,369,2021-02-15,3,22010,66030,66030,Lagos,Male,2021-10-27,Product_54,Home,Supplier A,22010
4016,92,396,2021-04-05,4,49401,197604,197604,Abuja,Male,2021-12-02,Product_92,Groceries,Supplier A,49401
4017,94,237,2021-03-05,2,32696,65392,65392,Port Harcourt,Male,2021-02-23,Product_94,Electronics,Supplier C,32696
4018,73,138,2022-02-17,4,3842,15368,15368,Enugu,Female,2022-02-15,Product_73,Groceries,Supplier B,3842
4019,95,327,2023-10-30,3,6126,18378,18378,Enugu,Male,2020-06-30,Product_95,Electronics,Supplier C,6126
4020,58,366,2022-04-04,2,47682,95364,95364,Port Harcourt,Male,2020-08-24,Product_58,Groceries,Supplier D,47682
4021,85,311,2022-04-15,3,48351,145053,145053,Kano,Female,2022-10-28,Product_85,Fashion,Supplier C,48351
4022,56,129,2023-03-21,4,8313,33252,33252,Kano,Male,2021-11-20,Product_56,Groceries,Supplier A,8313
4023,34,49,2022-05-21,2,46039,92078,92078,Lagos,Male,2022-06-01,Product_34,Electronics,Supplier D,46039
4024,31,164,2021-03-25,1,14007,14007,14007,Enugu,Female,2022-11-12,Product_31,Groceries,Supplier B,14007
4025,52,277,2021-02-28,1,35696,35696,35696,Lagos,Male,2020-05-27,Product_52,Books,Supplier D,35696
4026,89,293,2023-11-11,1,39714,39714,39714,Ibadan,Female,2022-11-08,Product_89,Home,Supplier B,39714
4027,76,116,2023-07-07,3,10896,32688,32688,Abuja,Male,2020-08-12,Product_76,Electronics,Supplier C,10896
4028,1,24,2021-06-06,2,27088,54176,54176,Abuja,Female,2020-08-01,Product_1,Books,Supplier A,27088
4029,55,311,2022-07-30,4,44564,178256,178256,Kano,Female,2022-10-28,Product_55,Books,Supplier A,44564
4030,22,25,2023-04-17,4,42707,170828,170828,Enugu,Female,2020-08-26,Product_22,Toys,Supplier D,42707
4031,40,391,2022-11-11,3,21453,64359,64359,Lagos,Male,2022-03-31,Product_40,Groceries,Supplier B,21453
4032,1,127,2021-07-22,3,27088,81264,81264,Enugu,Male,2020-09-15,Product_1,Books,Supplier A,27088
4033,65,234,2021-11-14,4,26529,106116,106116,Kano,Female,2022-11-18,Product_65,Electronics,Supplier C,26529
4034,63,209,2022-02-10,2,45069,90138,90138,Enugu,Male,2022-05-21,Product_63,Home,Supplier A,45069
4035,54,93,2023-09-13,3,22010,66030,66030,Abuja,Male,2021-06-26,Product_54,Home,Supplier A,22010
4036,42,94,2023-08-07,2,49646,99292,99292,Lagos,Female,2022-11-29,Product_42,Groceries,Supplier A,49646
4037,21,327,2023-12-30,4,22236,88944,88944,Enugu,Male,2020-06-30,Product_21,Groceries,Supplier D,22236
4038,79,225,2022-05-10,2,47266,94532,94532,Kano,Male,2022-09-30,Product_79,Fashion,Supplier C,47266
4039,81,455,2022-11-10,1,3593,3593,3593,Abuja,Female,2022-11-05,Product_81,Groceries,Supplier C,3593
4040,22,378,2023-04-15,4,42707,170828,170828,Enugu,Male,2020-02-10,Product_22,Toys,Supplier D,42707
4041,38,280,2021-07-13,1,8573,8573,8573,Enugu,Male,2022-12-22,Product_38,Home,Supplier A,8573
4042,99,11,2021-11-04,4,20482,81928,81928,Ibadan,Female,2021-08-26,Product_99,Fashion,Supplier B,20482
4043,80,329,2022-05-21,1,13761,13761,13761,Enugu,Female,2022-06-28,Product_80,Electronics,Supplier A,13761
4044,8,12,2021-10-08,2,1636,3272,3272,Kano,Female,2021-11-12,Product_8,Books,Supplier C,1636
4045,62,35,2022-11-06,4,31178,124712,124712,Enugu,Female,2021-09-16,Product_62,Fashion,Supplier D,31178
4046,47,447,2023-07-22,4,21695,86780,86780,Abuja,Female,2021-10-22,Product_47,Home,Supplier B,21695
4047,17,452,2022-12-16,1,11206,11206,11206,Lagos,Male,2021-05-03,Product_17,Electronics,Supplier A,11206
4048,17,228,2022-08-31,2,11206,22412,22412,Port Harcourt,Male,2022-06-06,Product_17,Electronics,Supplier A,11206
4049,90,220,2022-04-28,4,16835,67340,67340,Ibadan,Male,2022-08-15,Product_90,Home,Supplier D,16835
4050,13,441,2021-04-27,3,37811,113433,113433,Port Harcourt,Female,2022-08-14,Product_13,Toys,Supplier A,37811
4051,17,141,2023-08-26,1,11206,11206,11206,Abuja,Female,2020-08-23,Product_17,Electronics,Supplier A,11206
4052,38,23,2021-07-11,4,8573,34292,34292,Ibadan,Female,2020-02-16,Product_38,Home,Supplier A,8573
4053,81,83,2023-02-27,2,3593,7186,7186,Ibadan,Male,2021-10-23,Product_81,Groceries,Supplier C,3593
4054,78,490,2022-09-10,2,23911,47822,47822,Lagos,Male,2020-01-16,Product_78,Books,Supplier D,23911
4055,45,229,2022-05-31,2,38067,76134,76134,Ibadan,Male,2020-05-06,Product_45,Toys,Supplier A,38067
4056,6,423,2021-11-03,2,30720,61440,61440,Abuja,Male,2020-03-13,Product_6,Toys,Supplier A,30720
4057,35,344,2022-06-16,1,7991,7991,7991,Port Harcourt,Male,2022-01-15,Product_35,Electronics,Supplier A,7991
4058,14,80,2021-05-02,4,32075,128300,128300,Abuja,Female,2021-11-22,Product_14,Electronics,Supplier C,32075
4059,72,353,2022-10-11,1,16922,16922,16922,Ibadan,Female,2022-12-12,Product_72,Groceries,Supplier A,16922
4060,61,396,2022-08-15,1,29741,29741,29741,Abuja,Male,2021-12-02,Product_61,Toys,Supplier D,29741
4061,15,290,2023-05-20,2,1507,3014,3014,Ibadan,Male,2020-10-11,Product_15,Books,Supplier D,1507
4062,54,455,2021-02-28,3,22010,66030,66030,Abuja,Female,2022-11-05,Product_54,Home,Supplier A,22010
4063,27,331,2021-10-28,2,26321,52642,52642,Enugu,Male,2022-04-02,Product_27,Toys,Supplier A,26321
4064,13,159,2022-07-07,3,37811,113433,113433,Enugu,Male,2021-02-05,Product_13,Toys,Supplier A,37811
4065,31,477,2022-02-03,1,14007,14007,14007,Enugu,Female,2020-07-06,Product_31,Groceries,Supplier B,14007
4066,35,128,2022-05-30,2,7991,15982,15982,Kano,Male,2022-06-20,Product_35,Electronics,Supplier A,7991
4067,60,190,2023-03-16,2,27582,55164,55164,Enugu,Male,2021-08-20,Product_60,Groceries,Supplier D,27582
4068,6,397,2022-05-13,1,30720,30720,30720,Kano,Male,2021-09-25,Product_6,Toys,Supplier A,30720
4069,69,31,2023-07-31,2,24150,48300,48300,Kano,Female,2020-12-02,Product_69,Fashion,Supplier C,24150
4070,86,386,2022-06-12,4,28587,114348,114348,Abuja,Male,2021-10-07,Product_86,Fashion,Supplier C,28587
4071,58,359,2022-02-02,3,47682,143046,143046,Kano,Male,2020-02-28,Product_58,Groceries,Supplier D,47682
4072,49,15,2022-03-12,3,25838,77514,77514,Abuja,Female,2021-10-06,Product_49,Groceries,Supplier D,25838
4073,23,313,2023-04-20,3,13781,41343,41343,Lagos,Male,2020-11-08,Product_23,Toys,Supplier C,13781
4074,89,75,2021-12-26,2,39714,79428,79428,Enugu,Male,2021-09-14,Product_89,Home,Supplier B,39714
4075,34,34,2023-05-14,4,46039,184156,184156,Ibadan,Female,2020-01-08,Product_34,Electronics,Supplier D,46039
4076,26,359,2022-09-26,2,35650,71300,71300,Kano,Male,2020-02-28,Product_26,Fashion,Supplier C,35650
4077,47,196,2021-08-02,3,21695,65085,65085,Kano,Male,2020-08-03,Product_47,Home,Supplier B,21695
4078,5,331,2023-07-05,2,22227,44454,44454,Enugu,Male,2022-04-02,Product_5,Groceries,Supplier D,22227
4079,90,29,2022-08-15,3,16835,50505,50505,Lagos,Male,2022-04-10,Product_90,Home,Supplier D,16835
4080,20,194,2021-05-15,1,29757,29757,29757,Port Harcourt,Female,2022-03-25,Product_20,Home,Supplier B,29757
4081,6,16,2023-01-24,3,30720,92160,92160,Ibadan,Male,2020-08-20,Product_6,Toys,Supplier A,30720
4082,70,423,2022-01-21,1,7040,7040,7040,Abuja,Male,2020-03-13,Product_70,Home,Supplier A,7040
4083,59,77,2022-01-24,1,28070,28070,28070,Abuja,Female,2021-08-17,Product_59,Home,Supplier C,28070
4084,64,293,2023-01-14,1,12245,12245,12245,Ibadan,Female,2022-11-08,Product_64,Fashion,Supplier C,12245
4085,18,81,2022-12-05,3,48017,144051,144051,Abuja,Male,2020-11-10,Product_18,Toys,Supplier C,48017
4086,4,405,2023-07-14,4,10677,42708,42708,Port Harcourt,Female,2020-01-11,Product_4,Electronics,Supplier C,10677
4087,17,428,2023-02-12,3,11206,33618,33618,Enugu,Male,2022-07-27,Product_17,Electronics,Supplier A,11206
4088,14,124,2023-05-14,2,32075,64150,64150,Port Harcourt,Male,2020-11-15,Product_14,Electronics,Supplier C,32075
4089,78,19,2023-11-26,2,23911,47822,47822,Abuja,Male,2022-12-05,Product_78,Books,Supplier D,23911
4090,13,455,2021-03-20,4,37811,151244,151244,Abuja,Female,2022-11-05,Product_13,Toys,Supplier A,37811
4091,7,102,2022-11-05,4,10382,41528,41528,Lagos,Male,2021-10-07,Product_7,Groceries,Supplier A,10382
4092,44,392,2021-11-08,4,24321,97284,97284,Kano,Male,2021-03-30,Product_44,Books,Supplier B,24321
4093,15,77,2021-07-23,1,1507,1507,1507,Abuja,Female,2021-08-17,Product_15,Books,Supplier D,1507
4094,19,229,2023-09-12,4,44986,179944,179944,Ibadan,Male,2020-05-06,Product_19,Electronics,Supplier C,44986
4095,63,450,2021-01-17,4,45069,180276,180276,Enugu,Male,2021-12-10,Product_63,Home,Supplier A,45069
4096,35,297,2022-04-21,4,7991,31964,31964,Enugu,Female,2022-10-06,Product_35,Electronics,Supplier A,7991
4097,81,203,2023-10-14,3,3593,10779,10779,Lagos,Male,2020-04-04,Product_81,Groceries,Supplier C,3593
4098,35,472,2021-07-29,2,7991,15982,15982,Port Harcourt,Male,2022-09-21,Product_35,Electronics,Supplier A,7991
4099,19,454,2022-05-14,2,44986,89972,89972,Ibadan,Female,2022-02-16,Product_19,Electronics,Supplier C,44986
4100,20,61,2022-03-05,4,29757,119028,119028,Ibadan,Male,2022-11-28,Product_20,Home,Supplier B,29757
4101,100,26,2021-02-27,2,11925,23850,23850,Port Harcourt,Female,2022-12-15,Product_100,Home,Supplier A,11925
4102,35,71,2023-09-21,3,7991,23973,23973,Enugu,Female,2020-04-20,Product_35,Electronics,Supplier A,7991
4103,32,103,2022-06-06,2,7559,15118,15118,Lagos,Male,2020-04-27,Product_32,Toys,Supplier A,7559
4104,48,467,2022-08-04,1,12439,12439,12439,Lagos,Male,2021-12-27,Product_48,Toys,Supplier C,12439
4105,44,326,2023-06-18,3,24321,72963,72963,Kano,Female,2020-06-13,Product_44,Books,Supplier B,24321
4106,24,363,2022-09-13,2,1935,3870,3870,Port Harcourt,Male,2021-06-09,Product_24,Fashion,Supplier B,1935
4107,61,157,2023-12-04,2,29741,59482,59482,Kano,Male,2022-12-01,Product_61,Toys,Supplier D,29741
4108,17,363,2023-08-24,3,11206,33618,33618,Port Harcourt,Male,2021-06-09,Product_17,Electronics,Supplier A,11206
4109,71,359,2023-06-29,2,32732,65464,65464,Kano,Male,2020-02-28,Product_71,Toys,Supplier A,32732
4110,50,194,2022-05-08,2,22230,44460,44460,Port Harcourt,Female,2022-03-25,Product_50,Fashion,Supplier D,22230
4111,65,275,2022-05-14,4,26529,106116,106116,Ibadan,Female,2022-04-28,Product_65,Electronics,Supplier C,26529
4112,99,324,2023-11-08,1,20482,20482,20482,Ibadan,Male,2021-05-05,Product_99,Fashion,Supplier B,20482
4113,32,186,2022-08-28,3,7559,22677,22677,Ibadan,Female,2022-09-23,Product_32,Toys,Supplier A,7559
4114,36,326,2023-08-06,4,47795,191180,191180,Kano,Female,2020-06-13,Product_36,Books,Supplier D,47795
4115,13,113,2021-10-21,2,37811,75622,75622,Kano,Male,2020-11-21,Product_13,Toys,Supplier A,37811
4116,70,313,2021-06-21,3,7040,21120,21120,Lagos,Male,2020-11-08,Product_70,Home,Supplier A,7040
4117,58,165,2022-06-15,3,47682,143046,143046,Lagos,Male,2021-07-28,Product_58,Groceries,Supplier D,47682
4118,14,61,2021-03-07,1,32075,32075,32075,Ibadan,Male,2022-11-28,Product_14,Electronics,Supplier C,32075
4119,37,92,2021-05-21,1,15359,15359,15359,Port Harcourt,Male,2020-08-30,Product_37,Books,Supplier A,15359
4120,79,286,2022-03-22,3,47266,141798,141798,Lagos,Male,2022-08-09,Product_79,Fashion,Supplier C,47266
4121,68,455,2021-07-08,1,14788,14788,14788,Abuja,Female,2022-11-05,Product_68,Electronics,Supplier A,14788
4122,40,457,2021-06-07,1,21453,21453,21453,Port Harcourt,Female,2021-02-04,Product_40,Groceries,Supplier B,21453
4123,59,153,2022-11-01,2,28070,56140,56140,Kano,Male,2020-03-18,Product_59,Home,Supplier C,28070
4124,80,225,2021-09-03,1,13761,13761,13761,Kano,Male,2022-09-30,Product_80,Electronics,Supplier A,13761
4125,92,127,2023-05-06,1,49401,49401,49401,Enugu,Male,2020-09-15,Product_92,Groceries,Supplier A,49401
4126,16,193,2023-08-02,4,5945,23780,23780,Enugu,Female,2022-03-16,Product_16,Groceries,Supplier A,5945
4127,62,115,2023-01-18,2,31178,62356,62356,Abuja,Male,2021-12-24,Product_62,Fashion,Supplier D,31178
4128,4,262,2023-11-23,2,10677,21354,21354,Abuja,Male,2022-02-01,Product_4,Electronics,Supplier C,10677
4129,45,18,2021-11-26,3,38067,114201,114201,Enugu,Female,2020-12-11,Product_45,Toys,Supplier A,38067
4130,90,10,2022-05-27,1,16835,16835,16835,Port Harcourt,Female,2022-10-25,Product_90,Home,Supplier D,16835
4131,28,92,2023-04-30,4,27160,108640,108640,Port Harcourt,Male,2020-08-30,Product_28,Groceries,Supplier D,27160
4132,96,139,2023-12-31,4,7924,31696,31696,Kano,Female,2022-06-29,Product_96,Books,Supplier B,7924
4133,66,481,2021-03-20,2,13525,27050,27050,Abuja,Male,2022-09-12,Product_66,Fashion,Supplier D,13525
4134,31,449,2021-06-18,1,14007,14007,14007,Abuja,Female,2022-09-02,Product_31,Groceries,Supplier B,14007
4135,3,333,2023-03-21,4,33562,134248,134248,Port Harcourt,Female,2020-01-07,Product_3,Toys,Supplier C,33562
4136,8,357,2023-09-10,3,1636,4908,4908,Port Harcourt,Male,2021-12-14,Product_8,Books,Supplier C,1636
4137,24,340,2021-06-29,1,1935,1935,1935,Enugu,Female,2020-03-22,Product_24,Fashion,Supplier B,1935
4138,15,449,2021-09-17,1,1507,1507,1507,Abuja,Female,2022-09-02,Product_15,Books,Supplier D,1507
4139,43,52,2023-10-26,1,2853,2853,2853,Abuja,Male,2022-07-07,Product_43,Home,Supplier D,2853
4140,31,195,2021-10-24,4,14007,56028,56028,Lagos,Male,2020-08-15,Product_31,Groceries,Supplier B,14007
4141,73,466,2022-09-12,2,3842,7684,7684,Abuja,Male,2022-04-06,Product_73,Groceries,Supplier B,3842
4142,45,489,2023-05-05,2,38067,76134,76134,Port Harcourt,Male,2021-12-22,Product_45,Toys,Supplier A,38067
4143,66,206,2021-12-26,3,13525,40575,40575,Abuja,Male,2022-03-04,Product_66,Fashion,Supplier D,13525
4144,8,287,2021-04-27,4,1636,6544,6544,Kano,Female,2021-12-23,Product_8,Books,Supplier C,1636
4145,71,475,2021-12-23,1,32732,32732,32732,Port Harcourt,Female,2022-09-21,Product_71,Toys,Supplier A,32732
4146,57,401,2023-08-15,3,32098,96294,96294,Ibadan,Female,2021-11-23,Product_57,Toys,Supplier B,32098
4147,80,439,2022-03-15,3,13761,41283,41283,Ibadan,Male,2022-12-03,Product_80,Electronics,Supplier A,13761
4148,99,366,2022-06-06,2,20482,40964,40964,Port Harcourt,Male,2020-08-24,Product_99,Fashion,Supplier B,20482
4149,30,93,2021-07-18,1,17161,17161,17161,Abuja,Male,2021-06-26,Product_30,Electronics,Supplier B,17161
4150,74,420,2023-12-10,1,42346,42346,42346,Port Harcourt,Male,2021-04-26,Product_74,Toys,Supplier D,42346
4151,18,485,2022-11-01,4,48017,192068,192068,Lagos,Male,2020-02-08,Product_18,Toys,Supplier C,48017
4152,69,410,2023-11-20,4,24150,96600,96600,Ibadan,Male,2020-04-07,Product_69,Fashion,Supplier C,24150
4153,93,309,2021-01-31,4,34950,139800,139800,Abuja,Female,2020-03-27,Product_93,Groceries,Supplier B,34950
4154,39,145,2023-10-05,3,9577,28731,28731,Kano,Male,2021-05-27,Product_39,Fashion,Supplier A,9577
4155,60,86,2021-11-29,1,27582,27582,27582,Ibadan,Male,2021-05-30,Product_60,Groceries,Supplier D,27582
4156,98,153,2022-10-22,2,45423,90846,90846,Kano,Male,2020-03-18,Product_98,Groceries,Supplier B,45423
4157,43,2,2021-06-26,3,2853,8559,8559,Port Harcourt,Female,2022-06-18,Product_43,Home,Supplier D,2853
4158,45,342,2022-01-05,3,38067,114201,114201,Ibadan,Female,2022-03-25,Product_45,Toys,Supplier A,38067
4159,23,389,2022-07-01,2,13781,27562,27562,Lagos,Female,2021-09-01,Product_23,Toys,Supplier C,13781
4160,69,260,2022-06-19,2,24150,48300,48300,Lagos,Male,2022-08-12,Product_69,Fashion,Supplier C,24150
4161,94,164,2021-04-07,4,32696,130784,130784,Enugu,Female,2022-11-12,Product_94,Electronics,Supplier C,32696
4162,6,6,2021-08-18,2,30720,61440,61440,Abuja,Female,2021-11-02,Product_6,Toys,Supplier A,30720
4163,56,500,2021-08-15,2,8313,16626,16626,Ibadan,Female,2022-03-24,Product_56,Groceries,Supplier A,8313
4164,4,149,2022-01-06,2,10677,21354,21354,Ibadan,Male,2022-03-08,Product_4,Electronics,Supplier C,10677
4165,93,205,2021-02-24,2,34950,69900,69900,Lagos,Female,2022-01-24,Product_93,Groceries,Supplier B,34950
4166,23,118,2022-02-28,4,13781,55124,55124,Ibadan,Female,2020-04-22,Product_23,Toys,Supplier C,13781
4167,6,485,2021-11-11,3,30720,92160,92160,Lagos,Male,2020-02-08,Product_6,Toys,Supplier A,30720
4168,32,89,2021-02-01,1,7559,7559,7559,Port Harcourt,Male,2022-04-02,Product_32,Toys,Supplier A,7559
4169,18,154,2021-04-03,1,48017,48017,48017,Port Harcourt,Male,2021-07-27,Product_18,Toys,Supplier C,48017
4170,15,439,2022-06-03,3,1507,4521,4521,Ibadan,Male,2022-12-03,Product_15,Books,Supplier D,1507
4171,40,167,2023-05-03,1,21453,21453,21453,Enugu,Male,2022-09-19,Product_40,Groceries,Supplier B,21453
4172,96,468,2023-01-22,1,7924,7924,7924,Abuja,Male,2021-08-16,Product_96,Books,Supplier B,7924
4173,73,161,2022-02-20,3,3842,11526,11526,Abuja,Male,2021-09-07,Product_73,Groceries,Supplier B,3842
4174,74,270,2022-07-11,1,42346,42346,42346,Abuja,Female,2021-10-23,Product_74,Toys,Supplier D,42346
4175,84,56,2022-01-01,1,44913,44913,44913,Port Harcourt,Female,2022-01-08,Product_84,Home,Supplier A,44913
4176,6,228,2022-08-22,3,30720,92160,92160,Port Harcourt,Male,2022-06-06,Product_6,Toys,Supplier A,30720
4177,63,337,2021-11-27,1,45069,45069,45069,Kano,Male,2020-05-26,Product_63,Home,Supplier A,45069
4178,67,149,2022-11-20,2,36624,73248,73248,Ibadan,Male,2022-03-08,Product_67,Electronics,Supplier A,36624
4179,11,46,2021-01-11,3,7509,22527,22527,Lagos,Female,2021-10-27,Product_11,Electronics,Supplier D,7509
4180,43,144,2023-03-29,4,2853,11412,11412,Port Harcourt,Female,2021-08-10,Product_43,Home,Supplier D,2853
4181,17,238,2022-02-23,1,11206,11206,11206,Ibadan,Male,2022-09-09,Product_17,Electronics,Supplier A,11206
4182,96,272,2023-06-30,4,7924,31696,31696,Ibadan,Male,2020-06-04,Product_96,Books,Supplier B,7924
4183,4,120,2021-12-14,1,10677,10677,10677,Ibadan,Male,2021-07-12,Product_4,Electronics,Supplier C,10677
