sale_id,product_id,customer_id,timestamp,quantity,price,revenue
3771,72,145,2023-11-11,1,16922,16922
3772,8,130,2022-03-17,1,1636,1636
3773,59,141,2023-06-06,4,28070,112280
3774,90,415,2022-02-25,3,16835,50505
3775,59,93,2022-04-13,3,28070,84210
3776,13,114,2022-12-14,3,37811,113433
3777,39,284,2022-01-20,2,9577,19154
3778,28,444,2021-11-10,4,27160,108640
3779,89,411,2023-02-10,3,39714,119142
3780,61,143,2023-08-17,2,29741,59482
3781,16,223,2023-07-06,4,5945,23780
3782,2,232,2021-01-23,2,26623,53246
3783,82,463,2021-12-05,3,12222,36666
3784,17,33,2023-04-03,3,11206,33618
3785,30,276,2022-01-01,1,17161,17161
3786,13,170,2023-07-04,1,37811,37811
3787,96,140,2022-04-20,4,7924,31696
3788,93,357,2021-01-27,2,34950,69900
3789,94,201,2023-07-31,2,32696,65392
3790,82,23,2023-03-13,3,12222,36666
3791,13,456,2023-03-12,3,37811,113433
3792,43,224,2023-05-10,4,2853,11412
3793,85,368,2023-05-14,1,48351,48351
3794,94,270,2022-11-21,3,32696,98088
3795,21,347,2023-01-09,2,22236,44472
3796,55,153,2022-02-19,3,44564,133692
3797,81,333,2023-09-09,1,3593,3593
3798,40,85,2022-03-05,2,21453,42906
3799,83,109,2021-02-10,1,22542,22542
3800,15,31,2023-06-24,4,1507,6028
3801,73,229,2023-10-09,4,3842,15368
3802,52,240,2022-12-04,1,35696,35696
3803,74,378,2021-03-20,2,42346,84692
3804,95,363,2022-12-18,1,6126,6126
3805,53,310,2022-06-28,3,27583,82749
3806,87,389,2022-04-19,3,32847,98541
3807,52,141,2021-10-21,1,35696,35696
3808,30,156,2022-09-02,3,17161,51483
3809,33,299,2021-05-16,1,18771,18771
3810,57,345,2022-04-29,3,32098,96294
3811,52,371,2023-03-25,1,35696,35696
3812,9,99,2022-07-09,3,35332,105996
3813,54,47,2021-02-15,2,22010,44020
3814,1,487,2023-12-08,2,27088,54176
3815,44,327,2021-07-17,3,24321,72963
3816,99,422,2021-03-25,1,20482,20482
3817,75,480,2022-06-27,3,36112,108336
3818,98,67,2021-03-12,4,45423,181692
3819,80,62,2022-06-04,4,13761,55044
3820,9,109,2023-06-17,1,35332,35332
3821,32,167,2023-07-02,3,7559,22677
3822,15,37,2023-12-12,3,1507,4521
3823,12,119,2023-12-05,2,13487,26974
3824,97,498,2021-10-20,1,13357,13357
3825,78,86,2023-07-27,4,23911,95644
3826,57,382,2023-03-23,4,32098,128392
3827,8,392,2023-05-17,1,1636,1636
3828,72,465,2022-01-15,4,16922,67688
3829,27,52,2023-10-04,1,26321,26321
3830,62,91,2021-09-19,4,31178,124712
3831,12,289,2022-08-03,4,13487,53948
3832,65,494,2021-12-23,1,26529,26529
3833,42,337,2022-11-29,1,49646,49646
3834,62,298,2023-11-03,4,31178,124712
3835,11,204,2022-03-19,4,7509,30036
3836,43,368,2022-12-27,2,2853,5706
3837,95,238,2021-10-13,3,6126,18378
3838,17,382,2022-07-24,1,11206,11206
3839,97,155,2023-04-20,1,13357,13357
3840,32,240,2022-05-13,3,7559,22677
3841,93,136,2022-12-06,2,34950,69900
3842,85,407,2022-07-16,4,48351,193404
3843,85,362,2021-02-01,4,48351,193404
3844,40,381,2021-02-12,2,21453,42906
3845,23,369,2022-07-13,2,13781,27562
3846,56,64,2021-09-27,3,8313,24939
3847,6,123,2023-08-01,3,30720,92160
3848,86,254,2023-11-09,4,28587,114348
3849,50,477,2021-02-06,2,22230,44460
3850,37,114,2021-04-02,2,15359,30718
3851,64,20,2021-07-04,4,12245,48980
3852,54,16,2022-12-29,4,22010,88040
3853,72,145,2023-11-18,4,16922,67688
3854,49,208,2022-01-07,4,25838,103352
3855,99,19,2023-04-12,4,20482,81928
3856,11,376,2021-12-11,3,7509,22527
3857,88,392,2021-03-19,4,34256,137024
3858,49,166,2021-06-16,2,25838,51676
3859,21,38,2021-09-21,1,22236,22236
3860,66,181,2022-12-25,3,13525,40575
3861,63,349,2022-05-27,2,45069,90138
3862,83,105,2022-07-30,1,22542,22542
3863,28,100,2022-12-23,3,27160,81480
3864,17,90,2022-03-07,4,11206,44824
3865,6,415,2023-02-07,3,30720,92160
3866,19,300,2022-04-08,4,44986,179944
3867,56,444,2021-04-11,4,8313,33252
3868,28,332,2023-11-06,4,27160,108640
3869,66,401,2021-09-01,1,13525,13525
3870,38,79,2021-04-15,3,8573,25719
3871,37,73,2022-11-25,4,15359,61436
3872,68,423,2023-12-07,2,14788,29576
3873,86,426,2023-12-03,3,28587,85761
3874,90,176,2023-03-29,2,16835,33670
3875,49,396,2021-08-09,1,25838,25838
3876,43,96,2021-05-24,1,2853,2853
3877,36,345,2023-06-09,3,47795,143385
3878,58,103,2023-11-18,1,47682,47682
3879,13,402,2023-03-01,1,37811,37811
3880,52,463,2022-07-07,3,35696,107088
3881,58,224,2023-04-24,2,47682,95364
3882,32,6,2022-10-21,4,7559,30236
3883,81,122,2023-04-17,3,3593,10779
3884,100,236,2023-10-16,3,11925,35775
3885,60,427,2023-01-21,4,27582,110328
3886,83,116,2021-09-06,2,22542,45084
3887,58,163,2023-02-14,4,47682,190728
3888,99,226,2023-02-03,4,20482,81928
3889,56,230,2022-11-23,2,8313,16626
3890,28,182,2023-03-31,2,27160,54320
3891,1,249,2022-12-20,4,27088,108352
3892,42,318,2021-08-22,4,49646,198584
3893,82,453,2021-01-24,3,12222,36666
3894,48,210,2023-11-16,2,12439,24878
3895,40,144,2023-10-03,1,21453,21453
3896,97,392,2022-06-06,2,13357,26714
3897,63,345,2021-01-17,4,45069,180276
3898,76,96,2021-09-02,4,10896,43584
3899,72,382,2022-12-19,4,16922,67688
3900,88,346,2023-02-09,4,34256,137024
3901,80,244,2022-12-18,1,13761,13761
3902,4,86,2021-04-28,2,10677,21354
3903,38,415,2021-01-09,1,8573,8573
3904,27,491,2022-08-21,1,26321,26321
3905,9,394,2021-01-23,4,35332,141328
3906,16,184,2021-08-28,1,5945,5945
3907,56,121,2021-01-27,4,8313,33252
3908,76,332,2023-09-11,4,10896,43584
3909,31,92,2021-07-18,4,14007,56028
3910,88,70,2023-02-14,1,34256,34256
3911,14,404,2021-04-02,4,32075,128300
3912,25,133,2023-05-01,1,33839,33839
3913,34,279,2021-10-27,2,46039,92078
3914,67,137,2021-10-23,4,36624,146496
3915,24,314,2022-10-09,3,1935,5805
3916,73,187,2023-09-28,3,3842,11526
3917,26,221,2023-12-19,3,35650,106950
3918,20,464,2023-06-28,3,29757,89271
3919,64,438,2023-05-21,3,12245,36735
3920,10,46,2023-01-23,1,32466,32466
3921,83,278,2021-12-08,2,22542,45084
3922,67,192,2021-03-03,1,36624,36624
3923,24,8,2023-02-15,4,1935,7740
3924,5,379,2022-09-17,2,22227,44454
3925,67,276,2021-09-13,2,36624,73248
3926,58,179,2023-04-08,2,47682,95364
3927,27,334,2023-10-11,2,26321,52642
3928,80,39,2022-09-07,3,13761,41283
3929,15,293,2021-09-02,4,1507,6028
3930,35,178,2023-01-27,2,7991,15982
3931,76,162,2023-04-04,2,10896,21792
3932,53,331,2023-02-19,3,27583,82749
3933,44,374,2023-01-02,1,24321,24321
3934,26,104,2023-05-28,1,35650,35650
3935,47,161,2022-05-31,1,21695,21695
3936,34,287,2022-04-19,4,46039,184156
3937,87,123,2021-02-05,1,32847,32847
3938,95,54,2023-11-07,2,6126,12252
3939,50,428,2023-04-10,3,22230,66690
3940,84,34,2023-12-08,3,44913,134739
3941,12,242,2023-12-22,1,13487,13487
3942,87,455,2023-12-29,3,32847,98541
3943,4,378,2022-01-01,2,10677,21354
3944,87,113,2023-08-03,1,32847,32847
3945,48,318,2023-09-03,2,12439,24878
3946,55,23,2022-03-07,4,44564,178256
3947,1,46,2023-05-09,2,27088,54176
3948,89,312,2021-08-18,2,39714,79428
3949,66,135,2022-01-05,2,13525,27050
3950,30,118,2021-06-27,2,17161,34322
3951,3,473,2022-07-22,4,33562,134248
3952,21,189,2023-03-04,1,22236,22236
3953,89,131,2023-06-19,2,39714,79428
3954,84,422,2023-09-02,1,44913,44913
3955,49,212,2021-03-23,3,25838,77514
3956,86,418,2023-04-26,2,28587,57174
3957,85,113,2023-02-01,2,48351,96702
3958,62,44,2022-09-10,3,31178,93534
3959,97,128,2023-10-31,1,13357,13357
3960,38,364,2021-08-04,4,8573,34292
3961,15,158,2021-10-17,2,1507,3014
3962,52,273,2022-03-21,3,35696,107088
3963,79,315,2023-07-12,3,47266,141798
3964,46,394,2022-07-06,2,25360,50720
3965,25,355,2021-07-12,1,33839,33839
3966,21,340,2021-10-16,1,22236,22236
3967,88,402,2022-08-06,2,34256,68512
3968,5,45,2023-05-07,3,22227,66681
3969,70,108,2023-02-20,2,7040,14080
3970,47,219,2023-06-15,4,21695,86780
3971,87,443,2023-07-09,4,32847,131388
3972,68,318,2022-07-18,1,14788,14788
3973,91,315,2021-01-13,4,29102,116408
3974,18,177,2023-09-14,3,48017,144051
3975,21,228,2021-12-06,4,22236,88944
3976,92,191,2023-05-15,2,49401,98802
3977,99,471,2021-11-08,3,20482,61446
3978,86,160,2023-01-03,1,28587,28587
3979,23,394,2021-12-05,1,13781,13781
3980,64,267,2021-10-27,4,12245,48980
3981,67,358,2021-12-25,1,36624,36624
3982,40,326,2021-06-18,2,21453,42906
3983,10,379,2023-01-31,3,32466,97398
3984,89,489,2023-02-07,2,39714,79428
3985,52,190,2023-09-09,2,35696,71392
3986,72,175,2021-02-11,2,16922,33844
3987,75,290,2021-07-21,2,36112,72224
3988,61,484,2023-08-28,3,29741,89223
3989,64,357,2022-04-09,3,12245,36735
3990,5,145,2022-03-25,2,22227,44454
3991,53,232,2023-07-02,2,27583,55166
3992,55,360,2023-03-09,1,44564,44564
3993,37,438,2023-03-05,1,15359,15359
3994,56,204,2022-03-13,3,8313,24939
3995,59,213,2022-06-15,1,28070,28070
3996,93,40,2022-07-19,3,34950,104850
3997,69,275,2023-05-22,3,24150,72450
3998,73,323,2021-08-01,4,3842,15368
3999,59,82,2023-08-07,3,28070,84210
4000,2,181,2021-07-11,1,26623,26623
4001,65,499,2022-12-06,4,26529,106116
4002,60,320,2022-07-03,1,27582,27582
4003,51,83,2021-06-03,3,21927,65781
4004,30,303,2022-07-25,3,17161,51483
4005,11,262,2021-08-28,2,7509,15018
4006,92,272,2022-01-09,3,49401,148203
4007,76,200,2023-03-16,4,10896,43584
4008,39,240,2023-03-10,3,9577,28731
4009,90,402,2022-09-03,2,16835,33670
4010,77,180,2022-11-19,3,17982,53946
4011,72,432,2023-02-13,3,16922,50766
4012,63,171,2021-05-23,3,45069,135207
4013,64,295,2021-09-29,2,12245,24490
4014,61,177,2022-03-02,1,29741,29741
4015,54,369,2021-02-15,3,22010,66030
4016,92,396,2021-04-05,4,49401,197604
4017,94,237,2021-03-05,2,32696,65392
4018,73,138,2022-02-17,4,3842,15368
4019,95,327,2023-10-30,3,6126,18378
4020,58,366,2022-04-04,2,47682,95364
4021,85,311,2022-04-15,3,48351,145053
4022,56,129,2023-03-21,4,8313,33252
4023,34,49,2022-05-21,2,46039,92078
4024,31,164,2021-03-25,1,14007,14007
4025,52,277,2021-02-28,1,35696,35696
4026,89,293,2023-11-11,1,39714,39714
4027,76,116,2023-07-07,3,10896,32688
4028,1,24,2021-06-06,2,27088,54176
4029,55,311,2022-07-30,4,44564,178256
4030,22,25,2023-04-17,4,42707,170828
4031,40,391,2022-11-11,3,21453,64359
4032,1,127,2021-07-22,3,27088,81264
4033,65,234,2021-11-14,4,26529,106116
4034,63,209,2022-02-10,2,45069,90138
4035,54,93,2023-09-13,3,22010,66030
4036,42,94,2023-08-07,2,49646,99292
4037,21,327,2023-12-30,4,22236,88944
4038,79,225,2022-05-10,2,47266,94532
4039,81,455,2022-11-10,1,3593,3593
4040,22,378,2023-04-15,4,42707,170828
4041,38,280,2021-07-13,1,8573,8573
4042,99,11,2021-11-04,4,20482,81928
4043,80,329,2022-05-21,1,13761,13761
4044,8,12,2021-10-08,2,1636,3272
4045,62,35,2022-11-06,4,31178,124712
4046,47,447,2023-07-22,4,21695,86780
4047,17,452,2022-12-16,1,11206,11206
4048,17,228,2022-08-31,2,11206,22412
4049,90,220,2022-04-28,4,16835,67340
4050,13,441,2021-04-27,3,37811,113433
4051,17,141,2023-08-26,1,11206,11206
4052,38,23,2021-07-11,4,8573,34292
4053,81,83,2023-02-27,2,3593,7186
4054,78,490,2022-09-10,2,23911,47822
4055,45,229,2022-05-31,2,38067,76134
4056,6,423,2021-11-03,2,30720,61440
4057,35,344,2022-06-16,1,7991,7991
4058,14,80,2021-05-02,4,32075,128300
4059,72,353,2022-10-11,1,16922,16922
4060,61,396,2022-08-15,1,29741,29741
4061,15,290,2023-05-20,2,1507,3014
4062,54,455,2021-02-28,3,22010,66030
4063,27,331,2021-10-28,2,26321,52642
4064,13,159,2022-07-07,3,37811,113433
4065,31,477,2022-02-03,1,14007,14007
4066,35,128,2022-05-30,2,7991,15982
4067,60,190,2023-03-16,2,27582,55164
4068,6,397,2022-05-13,1,30720,30720
4069,69,31,2023-07-31,2,24150,48300
4070,86,386,2022-06-12,4,28587,114348
4071,58,359,2022-02-02,3,47682,143046
4072,49,15,2022-03-12,3,25838,77514
4073,23,313,2023-04-20,3,13781,41343
4074,89,75,2021-12-26,2,39714,79428
4075,34,34,2023-05-14,4,46039,184156
4076,26,359,2022-09-26,2,35650,71300
4077,47,196,2021-08-02,3,21695,65085
4078,5,331,2023-07-05,2,22227,44454
4079,90,29,2022-08-15,3,16835,50505
4080,20,194,2021-05-15,1,29757,29757
4081,6,16,2023-01-24,3,30720,92160
4082,70,423,2022-01-21,1,7040,7040
4083,59,77,2022-01-24,1,28070,28070
4084,64,293,2023-01-14,1,12245,12245
4085,18,81,2022-12-05,3,48017,144051
4086,4,405,2023-07-14,4,10677,42708
4087,17,428,2023-02-12,3,11206,33618
4088,14,124,2023-05-14,2,32075,64150
4089,78,19,2023-11-26,2,23911,47822
4090,13,455,2021-03-20,4,37811,151244
4091,7,102,2022-11-05,4,10382,41528
4092,44,392,2021-11-08,4,24321,97284
4093,15,77,2021-07-23,1,1507,1507
4094,19,229,2023-09-12,4,44986,179944
4095,63,450,2021-01-17,4,45069,180276
4096,35,297,2022-04-21,4,7991,31964
4097,81,203,2023-10-14,3,3593,10779
4098,35,472,2021-07-29,2,7991,15982
4099,19,454,2022-05-14,2,44986,89972
4100,20,61,2022-03-05,4,29757,119028
4101,100,26,2021-02-27,2,11925,23850
4102,35,71,2023-09-21,3,7991,23973
4103,32,103,2022-06-06,2,7559,15118
4104,48,467,2022-08-04,1,12439,12439
4105,44,326,2023-06-18,3,24321,72963
4106,24,363,2022-09-13,2,1935,3870
4107,61,157,2023-12-04,2,29741,59482
4108,17,363,2023-08-24,3,11206,33618
4109,71,359,2023-06-29,2,32732,65464
4110,50,194,2022-05-08,2,22230,44460
4111,65,275,2022-05-14,4,26529,106116
4112,99,324,2023-11-08,1,20482,20482
4113,32,186,2022-08-28,3,7559,22677
4114,36,326,2023-08-06,4,47795,191180
4115,13,113,2021-10-21,2,37811,75622
4116,70,313,2021-06-21,3,7040,21120
4117,58,165,2022-06-15,3,47682,143046
4118,14,61,2021-03-07,1,32075,32075
4119,37,92,2021-05-21,1,15359,15359
4120,79,286,2022-03-22,3,47266,141798
4121,68,455,2021-07-08,1,14788,14788
4122,40,457,2021-06-07,1,21453,21453
4123,59,153,2022-11-01,2,28070,56140
4124,80,225,2021-09-03,1,13761,13761
4125,92,127,2023-05-06,1,49401,49401
4126,16,193,2023-08-02,4,5945,23780
4127,62,115,2023-01-18,2,31178,62356
4128,4,262,2023-11-23,2,10677,21354
4129,45,18,2021-11-26,3,38067,114201
4130,90,10,2022-05-27,1,16835,16835
4131,28,92,2023-04-30,4,27160,108640
4132,96,139,2023-12-31,4,7924,31696
4133,66,481,2021-03-20,2,13525,27050
4134,31,449,2021-06-18,1,14007,14007
4135,3,333,2023-03-21,4,33562,134248
4136,8,357,2023-09-10,3,1636,4908
4137,24,340,2021-06-29,1,1935,1935
4138,15,449,2021-09-17,1,1507,1507
4139,43,52,2023-10-26,1,2853,2853
4140,31,195,2021-10-24,4,14007,56028
4141,73,466,2022-09-12,2,3842,7684
4142,45,489,2023-05-05,2,38067,76134
4143,66,206,2021-12-26,3,13525,40575
4144,8,287,2021-04-27,4,1636,6544
4145,71,475,2021-12-23,1,32732,32732
4146,57,401,2023-08-15,3,32098,96294
4147,80,439,2022-03-15,3,13761,41283
4148,99,366,2022-06-06,2,20482,40964
4149,30,93,2021-07-18,1,17161,17161
4150,74,420,2023-12-10,1,42346,42346
4151,18,485,2022-11-01,4,48017,192068
4152,69,410,2023-11-20,4,24150,96600
4153,93,309,2021-01-31,4,34950,139800
4154,39,145,2023-10-05,3,9577,28731
4155,60,86,2021-11-29,1,27582,27582
4156,98,153,2022-10-22,2,45423,90846
4157,43,2,2021-06-26,3,2853,8559
4158,45,342,2022-01-05,3,38067,114201
4159,23,389,2022-07-01,2,13781,27562
4160,69,260,2022-06-19,2,24150,48300
4161,94,164,2021-04-07,4,32696,130784
4162,6,6,2021-08-18,2,30720,61440
4163,56,500,2021-08-15,2,8313,16626
4164,4,149,2022-01-06,2,10677,21354
4165,93,205,2021-02-24,2,34950,69900
4166,23,118,2022-02-28,4,13781,55124
4167,6,485,2021-11-11,3,30720,92160
4168,32,89,2021-02-01,1,7559,7559
4169,18,154,2021-04-03,1,48017,48017
4170,15,439,2022-06-03,3,1507,4521
4171,40,167,2023-05-03,1,21453,21453
4172,96,468,2023-01-22,1,7924,7924
4173,73,161,2022-02-20,3,3842,11526
4174,74,270,2022-07-11,1,42346,42346
4175,84,56,2022-01-01,1,44913,44913
4176,6,228,2022-08-22,3,30720,92160
4177,63,337,2021-11-27,1,45069,45069
4178,67,149,2022-11-20,2,36624,73248
4179,11,46,2021-01-11,3,7509,22527
4180,43,144,2023-03-29,4,2853,11412
4181,17,238,2022-02-23,1,11206,11206
4182,96,272,2023-06-30,4,7924,31696
4183,4,120,2021-12-14,1,10677,10677
4184,63,340,2023-08-16,2,45069,90138
4185,68,413,2022-02-16,3,14788,44364
4186,81,220,2021-06-02,4,3593,14372
4187,41,8,2021-04-02,3,11883,35649
4188,83,344,2021-11-27,4,22542,90168
4189,5,387,2023-08-13,1,22227,22227
4190,32,473,2023-08-28,2,7559,15118
4191,86,275,2022-07-08,4,28587,114348
4192,70,353,2023-07-19,4,7040,28160
4193,35,66,2021-07-13,2,7991,15982
4194,22,79,2022-06-14,2,42707,85414
4195,65,86,2023-04-25,2,26529,53058
4196,84,124,2022-10-01,2,44913,89826
4197,22,202,2022-04-23,2,42707,85414
4198,11,466,2022-04-25,3,7509,22527
4199,77,150,2021-10-15,1,17982,17982
4200,3,46,2022-11-29,1,33562,33562
4201,9,113,2022-11-26,4,35332,141328
4202,60,91,2022-06-24,2,27582,55164
4203,76,141,2021-11-26,3,10896,32688
4204,87,289,2022-04-15,3,32847,98541
4205,14,389,2023-04-29,4,32075,128300
4206,97,218,2022-06-18,2,13357,26714
4207,18,77,2022-04-12,1,48017,48017
4208,73,411,2023-09-04,2,3842,7684
4209,23,377,2022-02-24,3,13781,41343
4210,74,384,2023-02-01,2,42346,84692
4211,83,334,2023-10-03,1,22542,22542
4212,47,152,2023-06-10,1,21695,21695
4213,69,323,2021-11-04,4,24150,96600
4214,47,239,2023-07-13,3,21695,65085
4215,87,115,2021-11-30,2,32847,65694
4216,30,319,2023-08-12,2,17161,34322
4217,25,369,2023-10-19,4,33839,135356
4218,28,94,2023-02-28,4,27160,108640
4219,98,483,2023-04-12,4,45423,181692
4220,25,48,2023-04-24,3,33839,101517
4221,74,191,2021-09-07,2,42346,84692
4222,78,462,2021-07-03,4,23911,95644
4223,58,12,2023-03-10,3,47682,143046
4224,94,156,2021-07-05,2,32696,65392
4225,41,172,2023-12-29,1,11883,11883
4226,25,477,2023-04-18,4,33839,135356
4227,78,427,2022-09-19,3,23911,71733
4228,99,401,2023-05-09,2,20482,40964
4229,48,296,2021-01-08,2,12439,24878
4230,98,177,2023-02-22,4,45423,181692
4231,10,341,2023-02-14,4,32466,129864
4232,99,57,2023-10-04,2,20482,40964
4233,75,343,2022-11-08,3,36112,108336
4234,11,340,2021-07-30,1,7509,7509
4235,85,448,2022-05-05,2,48351,96702
4236,21,203,2022-10-01,3,22236,66708
4237,86,185,2021-07-10,4,28587,114348
4238,45,121,2022-11-02,2,38067,76134
4239,7,226,2023-04-23,4,10382,41528
4240,81,202,2021-12-01,1,3593,3593
4241,64,330,2022-08-02,4,12245,48980
4242,64,363,2021-03-03,1,12245,12245
4243,2,380,2022-01-22,4,26623,106492
4244,76,454,2021-06-02,4,10896,43584
4245,42,356,2022-09-11,1,49646,49646
4246,82,216,2022-11-29,4,12222,48888
4247,54,460,2021-06-27,3,22010,66030
4248,75,43,2023-04-27,4,36112,144448
4249,16,375,2022-05-02,2,5945,11890
4250,18,23,2022-05-15,4,48017,192068
4251,99,155,2022-06-25,3,20482,61446
4252,59,186,2021-01-13,2,28070,56140
4253,90,249,2021-05-31,3,16835,50505
4254,16,237,2023-12-10,2,5945,11890
4255,6,293,2023-09-18,4,30720,122880
4256,57,134,2022-10-06,3,32098,96294
4257,47,321,2022-01-07,4,21695,86780
4258,48,390,2021-09-09,2,12439,24878
4259,42,434,2021-02-22,3,49646,148938
4260,76,22,2021-07-12,1,10896,10896
4261,60,361,2022-08-14,3,27582,82746
4262,77,88,2023-12-17,4,17982,71928
4263,4,153,2021-04-07,1,10677,10677
4264,2,125,2021-07-17,1,26623,26623
4265,90,79,2021-05-27,2,16835,33670
4266,59,346,2022-12-24,1,28070,28070
4267,27,456,2022-11-15,1,26321,26321
4268,27,51,2023-11-02,2,26321,52642
4269,79,216,2021-11-29,3,47266,141798
4270,72,176,2022-05-27,4,16922,67688
4271,7,358,2021-06-21,3,10382,31146
4272,63,253,2022-07-18,1,45069,45069
4273,46,454,2022-05-27,4,25360,101440
4274,63,246,2021-04-15,3,45069,135207
4275,12,227,2022-11-05,4,13487,53948
4276,13,106,2023-03-18,1,37811,37811
4277,43,193,2023-12-01,3,2853,8559
4278,17,316,2023-06-08,4,11206,44824
4279,63,302,2023-05-26,4,45069,180276
4280,81,36,2022-11-08,3,3593,10779
4281,36,442,2021-11-17,3,47795,143385
4282,85,204,2021-12-01,1,48351,48351
4283,8,422,2021-09-21,2,1636,3272
4284,69,267,2023-05-15,4,24150,96600
4285,90,268,2021-12-18,3,16835,50505
4286,80,170,2022-11-07,3,13761,41283
4287,36,498,2023-07-08,3,47795,143385
4288,28,39,2021-01-05,4,27160,108640
4289,93,455,2021-02-03,1,34950,34950
4290,47,139,2021-12-17,2,21695,43390
4291,76,292,2022-08-06,4,10896,43584
4292,30,52,2022-04-10,1,17161,17161
4293,23,287,2021-12-14,4,13781,55124
4294,16,289,2021-05-05,4,5945,23780
4295,14,141,2021-12-23,3,32075,96225
4296,74,146,2022-06-11,1,42346,42346
4297,71,425,2022-05-13,3,32732,98196
4298,52,314,2021-02-22,3,35696,107088
4299,37,184,2021-05-29,1,15359,15359
4300,29,152,2022-05-18,3,5584,16752
4301,67,201,2023-05-20,3,36624,109872
4302,15,128,2021-08-07,2,1507,3014
4303,100,287,2022-03-28,1,11925,11925
4304,47,311,2021-03-24,1,21695,21695
4305,46,253,2023-01-08,3,25360,76080
4306,52,489,2022-06-11,3,35696,107088
4307,19,266,2022-02-08,1,44986,44986
4308,77,188,2021-10-17,1,17982,17982
4309,21,386,2022-02-24,4,22236,88944
4310,64,230,2021-12-05,1,12245,12245
4311,37,271,2023-02-16,4,15359,61436
4312,27,259,2022-12-12,3,26321,78963
4313,55,299,2023-09-14,2,44564,89128
4314,29,415,2023-08-17,2,5584,11168
4315,20,198,2022-11-17,4,29757,119028
4316,25,323,2023-11-26,3,33839,101517
4317,70,56,2022-01-08,3,7040,21120
4318,63,319,2023-09-21,3,45069,135207
4319,36,203,2022-06-15,1,47795,47795
4320,2,271,2023-07-13,3,26623,79869
4321,22,109,2021-01-23,1,42707,42707
4322,96,116,2021-04-14,4,7924,31696
4323,16,92,2021-08-29,2,5945,11890
4324,18,138,2023-10-02,4,48017,192068
4325,69,422,2023-06-22,3,24150,72450
4326,54,303,2023-03-25,3,22010,66030
4327,100,57,2022-10-17,4,11925,47700
4328,30,50,2023-02-22,1,17161,17161
4329,45,498,2021-11-03,1,38067,38067
4330,19,71,2021-01-08,1,44986,44986
4331,87,399,2023-12-29,2,32847,65694
4332,34,402,2022-07-29,2,46039,92078
4333,13,82,2023-12-28,3,37811,113433
4334,43,372,2023-07-01,4,2853,11412
4335,62,105,2022-06-02,4,31178,124712
4336,93,88,2023-11-21,3,34950,104850
4337,100,2,2022-04-28,1,11925,11925
4338,22,360,2021-07-26,2,42707,85414
4339,52,84,2022-10-31,4,35696,142784
4340,52,482,2022-08-02,3,35696,107088
4341,36,43,2022-01-22,1,47795,47795
4342,73,154,2022-02-16,1,3842,3842
4343,19,327,2023-06-10,2,44986,89972
4344,38,422,2023-06-25,2,8573,17146
4345,70,94,2023-08-21,3,7040,21120
4346,79,298,2023-08-23,3,47266,141798
4347,57,133,2021-05-20,1,32098,32098
4348,20,395,2021-10-27,1,29757,29757
4349,9,65,2023-11-03,4,35332,141328
4350,32,290,2022-10-26,1,7559,7559
4351,4,376,2023-04-05,3,10677,32031
4352,50,257,2022-02-04,2,22230,44460
4353,82,467,2023-09-19,3,12222,36666
4354,5,386,2021-05-29,4,22227,88908
4355,20,213,2021-11-03,4,29757,119028
4356,87,148,2023-12-20,2,32847,65694
4357,75,61,2022-03-11,3,36112,108336
4358,37,471,2021-01-21,4,15359,61436
4359,22,149,2023-05-25,3,42707,128121
4360,58,88,2022-01-17,4,47682,190728
4361,68,324,2021-09-02,2,14788,29576
4362,93,383,2022-11-29,4,34950,139800
4363,44,396,2022-08-13,3,24321,72963
4364,34,278,2022-01-25,3,46039,138117
4365,77,404,2022-07-22,4,17982,71928
4366,42,82,2021-09-16,1,49646,49646
4367,9,129,2022-03-02,2,35332,70664
4368,95,286,2023-10-27,2,6126,12252
4369,7,382,2021-01-06,4,10382,41528
4370,68,353,2021-07-10,4,14788,59152
4371,19,280,2021-05-28,1,44986,44986
4372,94,270,2022-02-09,2,32696,65392
4373,31,292,2021-09-15,1,14007,14007
4374,35,453,2022-12-31,2,7991,15982
4375,57,203,2021-03-31,4,32098,128392
4376,85,24,2023-04-04,2,48351,96702
4377,61,444,2021-01-10,2,29741,59482
4378,31,351,2023-04-18,2,14007,28014
4379,83,311,2023-09-15,1,22542,22542
4380,95,461,2022-09-17,1,6126,6126
4381,53,208,2021-01-30,2,27583,55166
4382,32,280,2021-05-08,3,7559,22677
4383,66,205,2022-02-25,1,13525,13525
4384,59,152,2023-12-15,4,28070,112280
4385,10,438,2021-11-01,4,32466,129864
4386,2,26,2022-06-30,2,26623,53246
4387,66,194,2021-01-22,4,13525,54100
4388,60,336,2022-01-26,1,27582,27582
4389,88,422,2022-09-09,3,34256,102768
4390,17,238,2021-05-29,3,11206,33618
4391,96,321,2021-10-26,3,7924,23772
4392,16,497,2021-06-21,4,5945,23780
4393,16,75,2021-02-16,2,5945,11890
4394,46,435,2022-09-18,4,25360,101440
4395,39,163,2021-07-26,2,9577,19154
4396,31,299,2022-03-29,3,14007,42021
4397,88,29,2023-07-14,1,34256,34256
4398,1,165,2023-01-24,4,27088,108352
4399,11,337,2022-12-09,1,7509,7509
4400,85,186,2023-10-06,3,48351,145053
4401,4,54,2022-11-07,2,10677,21354
4402,71,295,2023-05-05,1,32732,32732
4403,26,42,2023-02-22,4,35650,142600
4404,50,412,2022-11-15,1,22230,22230
4405,12,285,2023-08-21,1,13487,13487
